wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
œl¹skie;raciborski;36;3.34;0;0;0;2;27;437;191;44;145;2;t2411;2022-01-08
œl¹skie;rybnicki;36;4.60;0;0;0;3;11;296;128;40;87;1;t2412;2022-01-08
œl¹skie;tarnogórski;31;2.20;0;0;0;0;62;577;257;40;216;1;t2413;2022-01-08
œl¹skie;bieruñsko-lêdziñski;10;1.67;0;0;0;0;22;220;61;11;49;1;t2414;2022-01-08
œl¹skie;wodzis³awski;31;1.98;0;0;0;0;39;585;194;34;157;3;t2415;2022-01-08
œl¹skie;zawierciañski;31;2.65;0;0;0;1;29;373;148;32;115;1;t2416;2022-01-08
œl¹skie;¿ywiecki;67;4.39;0;0;0;3;56;804;344;75;263;6;t2417;2022-01-08
œl¹skie;Bielsko-Bia³a;47;2.76;0;0;0;2;69;782;316;50;263;3;t2461;2022-01-08
œl¹skie;Bytom;55;3.34;0;0;0;2;79;631;247;61;183;3;t2462;2022-01-08
œl¹skie;Chorzów;16;1.49;0;0;0;8;26;285;110;18;92;0;t2463;2022-01-08
œl¹skie;Czêstochowa;66;3.01;0;0;0;2;85;626;460;83;363;14;t2464;2022-01-08
œl¹skie;D¹browa Górnicza;27;2.27;0;0;0;3;57;473;145;31;113;1;t2465;2022-01-08
œl¹skie;Gliwice;33;1.85;0;0;0;4;70;641;318;36;277;5;t2466;2022-01-08
œl¹skie;Jastrzêbie-Zdrój;16;1.81;0;0;0;0;40;305;112;20;89;3;t2467;2022-01-08
œl¹skie;Jaworzno;13;1.43;0;0;0;14;46;276;86;16;70;0;t2468;2022-01-08
œl¹skie;Katowice;85;2.91;0;0;0;12;102;1177;504;90;412;2;t2469;2022-01-08
œl¹skie;Mys³owice;15;2.01;0;0;0;0;28;232;132;18;112;2;t2470;2022-01-08
œl¹skie;Piekary Œl¹skie;17;3.10;0;0;0;0;20;196;96;19;74;3;t2471;2022-01-08
œl¹skie;Ruda Œl¹ska;24;1.75;0;0;0;0;44;461;197;28;166;3;t2472;2022-01-08
œl¹skie;Rybnik;55;3.99;0;0;0;3;33;411;239;61;177;1;t2473;2022-01-08
œl¹skie;Siemianowice Œl¹skie;30;4.51;0;0;0;0;13;250;118;32;85;1;t2474;2022-01-08
œl¹skie;Sosnowiec;65;3.27;0;0;0;0;83;858;337;72;257;8;t2475;2022-01-08
œl¹skie;Œwiêtoch³owice;19;3.85;0;0;0;0;14;186;100;22;78;0;t2476;2022-01-08
œl¹skie;Tychy;26;2.04;0;0;0;16;66;439;197;31;164;2;t2477;2022-01-08
œl¹skie;Zabrze;37;2.16;0;0;0;1;67;506;213;40;166;7;t2478;2022-01-08
œl¹skie;¯ory;9;1.44;0;0;0;1;13;283;70;11;59;0;t2479;2022-01-08
œwiêtokrzyskie;buski;13;1.82;0;0;0;0;19;291;84;17;64;3;t2601;2022-01-08
œwiêtokrzyskie;jêdrzejowski;19;2.23;0;0;0;1;10;236;135;21;111;3;t2602;2022-01-08
œwiêtokrzyskie;kazimierski;14;4.18;0;0;0;0;11;180;54;15;37;2;t2603;2022-01-08
œwiêtokrzyskie;kielecki;41;1.94;0;0;0;3;57;684;338;44;287;7;t2604;2022-01-08
œwiêtokrzyskie;konecki;21;2.64;0;0;0;0;24;232;128;22;105;1;t2605;2022-01-08
œwiêtokrzyskie;opatowski;5;0.96;0;0;0;1;10;149;76;7;68;1;t2606;2022-01-08
œwiêtokrzyskie;ostrowiecki;14;1.29;0;0;0;2;33;225;119;16;100;3;t2607;2022-01-08
œwiêtokrzyskie;piñczowski;10;2.58;0;0;0;0;10;112;70;10;58;2;t2608;2022-01-08
œwiêtokrzyskie;sandomierski;19;2.48;0;0;0;1;20;242;105;22;82;1;t2609;2022-01-08
œwiêtokrzyskie;skar¿yski;17;2.31;0;0;0;0;25;153;88;23;64;1;t2610;2022-01-08
œwiêtokrzyskie;starachowicki;15;1.68;0;0;0;1;32;243;99;18;80;1;t2611;2022-01-08
œwiêtokrzyskie;staszowski;20;2.79;0;0;0;0;15;227;113;22;91;0;t2612;2022-01-08
œwiêtokrzyskie;w³oszczowski;2;0.45;0;0;0;2;10;137;45;2;43;0;t2613;2022-01-08
œwiêtokrzyskie;Kielce;69;3.55;0;0;0;1;70;510;367;79;284;4;t2661;2022-01-08
warmiñsko-mazurskie;bartoszycki;14;2.46;0;0;0;0;10;213;83;16;66;1;t2801;2022-01-08
warmiñsko-mazurskie;braniewski;6;1.47;0;0;0;0;15;127;39;6;33;0;t2802;2022-01-08
warmiñsko-mazurskie;dzia³dowski;18;2.77;0;0;0;1;10;180;110;18;92;0;t2803;2022-01-08
warmiñsko-mazurskie;elbl¹ski;4;0.70;0;0;0;5;18;149;58;4;54;0;t2804;2022-01-08
warmiñsko-mazurskie;e³cki;17;1.86;0;0;0;2;13;250;160;19;140;1;t2805;2022-01-08
warmiñsko-mazurskie;gi¿ycki;12;2.13;0;0;0;1;30;252;66;12;51;3;t2806;2022-01-08
warmiñsko-mazurskie;i³awski;14;1.51;0;0;0;1;27;312;116;14;102;0;t2807;2022-01-08
warmiñsko-mazurskie;kêtrzyñski;15;2.42;0;0;0;1;21;205;69;16;53;0;t2808;2022-01-08
warmiñsko-mazurskie;lidzbarski;1;0.24;0;0;0;0;14;85;28;1;27;0;t2809;2022-01-08
warmiñsko-mazurskie;mr¹gowski;12;2.42;1;1;0;0;13;191;67;16;50;1;t2810;2022-01-08
warmiñsko-mazurskie;nidzicki;7;2.14;0;0;0;0;11;126;48;7;41;0;t2811;2022-01-08
warmiñsko-mazurskie;nowomiejski;11;2.51;0;0;0;0;10;164;42;11;31;0;t2812;2022-01-08
warmiñsko-mazurskie;olecki;3;0.88;0;0;0;0;3;73;16;3;13;0;t2813;2022-01-08
warmiñsko-mazurskie;olsztyñski;17;1.34;0;0;0;0;43;401;147;19;127;1;t2814;2022-01-08
warmiñsko-mazurskie;ostródzki;21;2.02;0;0;0;1;68;434;156;23;133;0;t2815;2022-01-08
warmiñsko-mazurskie;piski;6;1.07;0;0;0;0;8;149;68;7;61;0;t2816;2022-01-08
warmiñsko-mazurskie;szczycieñski;4;0.58;0;0;0;0;27;271;79;6;73;0;t2817;2022-01-08
warmiñsko-mazurskie;go³dapski;1;0.38;0;0;0;0;4;99;8;1;7;0;t2818;2022-01-08
warmiñsko-mazurskie;wêgorzewski;3;1.33;0;0;0;0;9;80;25;3;22;0;t2819;2022-01-08
warmiñsko-mazurskie;Elbl¹g;29;2.43;0;0;0;1;29;308;156;32;123;1;t2861;2022-01-08
warmiñsko-mazurskie;Olsztyn;31;1.80;0;0;0;1;61;534;214;34;177;3;t2862;2022-01-08
wielkopolskie;chodzieski;13;2.77;0;0;0;0;23;189;73;15;52;6;t3001;2022-01-08
wielkopolskie;czarnkowsko-trzcianecki;30;3.45;0;0;0;1;31;382;177;34;141;2;t3002;2022-01-08
wielkopolskie;gnieŸnieñski;34;2.34;0;0;0;0;44;577;233;36;191;6;t3003;2022-01-08
wielkopolskie;gostyñski;16;2.11;0;0;0;0;9;152;111;16;95;0;t3004;2022-01-08
wielkopolskie;grodziski;14;2.70;0;0;0;12;10;249;82;16;64;2;t3005;2022-01-08
wielkopolskie;jarociñski;8;1.12;0;0;0;0;18;245;40;9;31;0;t3006;2022-01-08
wielkopolskie;kaliski;23;2.77;0;0;0;0;21;286;88;24;64;0;t3007;2022-01-08
wielkopolskie;kêpiñski;15;2.66;0;0;0;0;20;262;73;17;55;1;t3008;2022-01-08
wielkopolskie;kolski;24;2.78;0;0;0;0;22;226;106;26;79;1;t3009;2022-01-08
wielkopolskie;koniñski;15;1.15;0;0;0;2;26;474;119;17;102;0;t3010;2022-01-08
wielkopolskie;koœciañski;7;0.88;0;0;0;0;30;319;80;8;71;1;t3011;2022-01-08
wielkopolskie;krotoszyñski;5;0.65;0;0;0;0;25;268;67;5;61;1;t3012;2022-01-08
wielkopolskie;leszczyñski;4;0.70;0;0;0;5;13;185;57;5;52;0;t3013;2022-01-08
wielkopolskie;miêdzychodzki;4;1.09;0;0;0;0;8;125;38;4;34;0;t3014;2022-01-08
wielkopolskie;nowotomyski;25;3.30;0;0;0;3;32;292;103;26;72;5;t3015;2022-01-08
wielkopolskie;obornicki;13;2.17;0;0;0;1;12;262;62;14;46;2;t3016;2022-01-08
wielkopolskie;ostrowski;57;3.53;0;0;0;0;51;539;192;59;132;1;t3017;2022-01-08
wielkopolskie;ostrzeszowski;11;1.98;0;0;0;3;11;159;68;14;54;0;t3018;2022-01-08
wielkopolskie;pilski;34;2.50;0;0;0;2;61;580;217;36;175;6;t3019;2022-01-08
wielkopolskie;pleszewski;16;2.54;0;0;0;0;19;266;61;17;42;2;t3020;2022-01-08
wielkopolskie;poznañski;137;3.40;0;0;0;16;264;2546;866;152;704;10;t3021;2022-01-08
wielkopolskie;rawicki;9;1.49;0;0;0;3;22;204;80;11;68;1;t3022;2022-01-08
wielkopolskie;s³upecki;13;2.20;0;0;0;0;25;205;47;14;33;0;t3023;2022-01-08
wielkopolskie;szamotulski;21;2.29;0;0;0;0;46;451;157;23;129;5;t3024;2022-01-08
wielkopolskie;œredzki;11;1.86;0;0;0;0;27;276;72;11;61;0;t3025;2022-01-08
wielkopolskie;œremski;6;0.98;0;0;0;0;18;305;44;7;37;0;t3026;2022-01-08
wielkopolskie;turecki;16;1.91;0;0;0;8;9;190;91;19;67;5;t3027;2022-01-08
wielkopolskie;w¹growiecki;17;2.42;0;0;0;0;22;220;66;17;48;1;t3028;2022-01-08
wielkopolskie;wolsztyñski;9;1.56;0;0;0;2;12;195;82;10;72;0;t3029;2022-01-08
wielkopolskie;wrzesiñski;42;5.38;0;0;0;0;31;336;154;48;106;0;t3030;2022-01-08
wielkopolskie;z³otowski;17;2.45;0;0;0;10;43;307;113;18;92;3;t3031;2022-01-08
wielkopolskie;Kalisz;35;3.51;0;0;0;0;30;385;159;37;122;0;t3061;2022-01-08
wielkopolskie;Konin;2;0.27;0;0;0;0;31;206;70;3;65;2;t3062;2022-01-08
wielkopolskie;Leszno;6;0.95;0;0;0;4;9;218;97;6;91;0;t3063;2022-01-08
wielkopolskie;Poznañ;202;3.78;0;0;0;12;343;2552;1157;218;929;10;t3064;2022-01-08
zachodniopomorskie;bia³ogardzki;8;1.69;0;0;0;0;21;109;71;9;59;3;t3201;2022-01-08
zachodniopomorskie;choszczeñski;14;2.91;0;0;0;4;10;168;64;14;43;7;t3202;2022-01-08
zachodniopomorskie;drawski;9;1.58;0;0;0;1;31;252;127;9;117;1;t3203;2022-01-08
zachodniopomorskie;goleniowski;23;2.79;0;0;0;6;36;444;188;25;158;5;t3204;2022-01-08
zachodniopomorskie;gryficki;12;2.00;0;0;0;3;26;238;88;13;74;1;t3205;2022-01-08
zachodniopomorskie;gryfiñski;31;3.80;0;0;0;9;31;487;321;31;285;5;t3206;2022-01-08
zachodniopomorskie;kamieñski;6;1.28;0;0;0;1;14;168;62;6;56;0;t3207;2022-01-08
zachodniopomorskie;ko³obrzeski;23;2.90;0;0;0;8;24;249;176;30;146;0;t3208;2022-01-08
zachodniopomorskie;koszaliñski;19;2.86;0;0;0;6;16;239;136;20;114;2;t3209;2022-01-08
zachodniopomorskie;myœliborski;25;3.82;0;0;0;3;57;423;127;26;100;1;t3210;2022-01-08
zachodniopomorskie;policki;23;2.83;0;0;0;3;35;443;147;32;112;3;t3211;2022-01-08
zachodniopomorskie;pyrzycki;8;2.04;2;0;2;6;17;126;91;8;82;1;t3212;2022-01-08
zachodniopomorskie;s³awieñski;27;4.82;1;0;1;4;22;295;136;28;106;2;t3213;2022-01-08
zachodniopomorskie;stargardzki;23;1.91;0;0;0;8;35;450;160;26;133;1;t3214;2022-01-08
zachodniopomorskie;szczecinecki;14;1.81;0;0;0;2;18;287;94;15;77;2;t3215;2022-01-08
zachodniopomorskie;œwidwiñski;6;1.29;0;0;0;1;11;89;50;7;42;1;t3216;2022-01-08
zachodniopomorskie;wa³ecki;18;3.40;0;0;0;4;34;290;88;19;63;6;t3217;2022-01-08
zachodniopomorskie;³obeski;16;4.38;0;0;0;2;23;165;76;21;53;2;t3218;2022-01-08
zachodniopomorskie;Koszalin;33;3.09;0;0;0;3;42;373;252;39;210;3;t3261;2022-01-08
zachodniopomorskie;Szczecin;176;4.39;1;0;1;74;219;2117;1035;199;824;12;t3262;2022-01-08
zachodniopomorskie;Œwinoujœcie;12;2.94;1;0;1;0;15;108;81;14;67;0;t3263;2022-01-08
